,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,walkscore,bikescore,transitscore,children,drivers,retired
9391,5194,301536,1184852,3,1.0,302,308875,5042377,4,2,4620876.06,20,1,1,3,1,1800,3,299955,5041627,101,4620051.0,308875,5042377,302,4620876.06,20.96,25.95,,,,TC,1.0,2.0,2.0,ET,660.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,74.0,,0,4,0
9392,5195,301537,1184852,3,2.0,302,308875,5042377,4,2,4620876.06,20,1,1,3,1,2030,1,308875,5042377,302,4620876.06,310808,5040535,307,4620857.01,20.96,25.95,,,T,AC,1.0,2.0,2.0,TR,90.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,74.0,,0,4,0
9393,5196,301538,1184852,3,2.0,302,308875,5042377,4,2,4620876.06,20,1,1,3,1,2200,3,310808,5040535,307,4620857.01,308875,5042377,302,4620876.06,20.96,25.95,,,,AC,1.0,2.0,2.0,TR,90.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,74.0,,0,4,0
9394,5197,301539,1184852,4,1.0,302,308875,5042377,4,2,4620876.06,18,2,1,3,1,720,2,308875,5042377,302,4620876.06,305273,5044003,302,4620878.0,20.96,23.0,,T,T,TC,1.0,2.0,2.0,ET,280.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,74.0,,0,4,0
9395,5198,301540,1184852,4,1.0,302,308875,5042377,4,2,4620876.06,18,2,1,3,1,1200,3,305273,5044003,302,4620878.0,308875,5042377,302,4620876.06,20.96,23.0,,,,TC,1.0,2.0,2.0,ET,280.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,74.0,,0,4,0
9396,5199,301704,1184978,1,1.0,302,309308,5043272,3,1,4620876.04,54,2,1,1,1,830,1,309308,5043272,302,4620876.04,306115,5043071,301,4620879.01,31.86,27.66,T,T,T,AC,2.0,3.0,2.0,TR,510.0,0.0,,1.0,,1.0,,1.0,1.0,,11.0,67.0,,0,2,0
9397,5200,301705,1184978,1,1.0,302,309308,5043272,3,1,4620876.04,54,2,1,1,1,1000,6,306115,5043071,301,4620879.01,306115,5043071,301,4620879.01,31.86,27.66,,,,AC,2.0,3.0,2.0,TR,510.0,0.0,,1.0,,1.0,,1.0,1.0,,11.0,67.0,,0,2,0
9398,5201,301706,1184978,1,1.0,302,309308,5043272,3,1,4620876.04,54,2,1,1,1,1700,3,306115,5043071,301,4620879.01,309308,5043272,302,4620876.04,31.86,27.66,,,,AC,2.0,3.0,2.0,TR,510.0,0.0,,1.0,,1.0,,1.0,1.0,,11.0,67.0,,0,2,0
9399,5202,301707,1184978,2,1.0,302,309308,5043272,3,1,4620876.04,20,2,1,3,1,1100,2,309308,5043272,302,4620876.04,295248,5039492,105,4620116.0,31.86,36.13,,T,T,TC,1.0,2.0,2.0,ET,285.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,67.0,,0,2,0
9400,5203,301708,1184978,2,1.0,302,309308,5043272,3,1,4620876.04,20,2,1,3,1,1545,3,295248,5039492,105,4620116.0,309308,5043272,302,4620876.04,31.86,36.13,,,,TC,1.0,2.0,2.0,ET,285.0,0.0,,1.0,1.0,,1.0,,1.0,,11.0,67.0,,0,2,0
9401,5204,301709,1184978,3,1.0,302,309308,5043272,3,1,4620876.04,22,1,2,3,1,715,2,309308,5043272,302,4620876.04,305273,5044003,302,4620878.0,31.86,39.44,,T,T,TC,1.0,3.0,3.0,ET,315.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,,0,2,0
9402,5205,301710,1184978,3,1.0,302,309308,5043272,3,1,4620876.04,22,1,2,3,1,1100,4,305273,5044003,302,4620878.0,303026,5042832,301,4620884.01,31.86,39.44,,,,TC,1.0,3.0,3.0,ET,315.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,,0,2,0
9403,5206,301711,1184978,3,1.0,302,309308,5043272,3,1,4620876.04,22,1,2,3,1,1230,3,303026,5042832,301,4620884.01,309308,5043272,302,4620876.04,31.86,39.44,,,,TC,1.0,3.0,3.0,ET,315.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,,0,2,0
9404,5207,301742,1185006,1,1.0,302,306649,5044588,1,0,4620877.02,63,2,2,4,1,740,4,306649,5044588,302,4620877.02,311939,5039447,307,4620857.08,30.44,27.29,T,T,T,MARCHE,1.0,2.0,2.0,LS,60.0,0.0,,1.0,1.0,,1.0,,,1.0,55.0,85.0,,0,0,1
9405,5208,301743,1185006,1,1.0,302,306649,5044588,1,0,4620877.02,63,2,2,4,1,840,3,311939,5039447,307,4620857.08,306649,5044588,302,4620877.02,30.44,27.29,,,,MARCHE,1.0,2.0,2.0,LS,60.0,0.0,,1.0,1.0,,1.0,,,1.0,55.0,85.0,,0,0,1
9406,5209,301744,1185006,1,2.0,302,306649,5044588,1,0,4620877.02,63,2,2,4,1,1130,4,306649,5044588,302,4620877.02,306974,5044196,302,4620877.02,30.44,27.29,,,T,MARCHE,1.0,2.0,2.0,LS,15.0,0.0,,1.0,1.0,,1.0,,,1.0,55.0,85.0,,0,0,1
9407,5210,301745,1185006,1,2.0,302,306649,5044588,1,0,4620877.02,63,2,2,4,1,1145,3,306974,5044196,302,4620877.02,306649,5044588,302,4620877.02,30.44,27.29,,,,MARCHE,1.0,2.0,2.0,LS,15.0,0.0,,1.0,1.0,,1.0,,,1.0,55.0,85.0,,0,0,1
9408,5211,301987,1185147,1,1.0,302,305734,5044771,4,1,4620877.02,52,2,1,1,1,800,1,305734,5044771,302,4620877.02,298427,5039100,102,4620065.02,20.18,17.52,T,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,56.0,87.0,,0,4,0
9409,5212,301988,1185147,1,1.0,302,305734,5044771,4,1,4620877.02,52,2,1,1,1,1700,3,298427,5039100,102,4620065.02,305734,5044771,302,4620877.02,20.18,17.52,,,,AP,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,56.0,87.0,,0,4,0
9410,5213,301989,1185147,2,,302,305734,5044771,4,1,4620877.02,60,1,1,1,2,0,7,0,0,0,,0,0,0,,20.18,15.11,,T,,,,,,,,,,,,,,,,,56.0,87.0,,0,4,0
9411,5214,301990,1185147,3,1.0,302,305734,5044771,4,1,4620877.02,21,1,1,3,1,715,2,305734,5044771,302,4620877.02,295610,5040053,105,4620126.0,20.18,24.98,,T,T,TC,1.0,2.0,2.0,ET,285.0,0.0,,1.0,1.0,,1.0,,1.0,,56.0,87.0,,0,4,0
9412,5215,301991,1185147,3,1.0,302,305734,5044771,4,1,4620877.02,21,1,1,3,1,1200,3,295610,5040053,105,4620126.0,305734,5044771,302,4620877.02,20.18,24.98,,,,TC,1.0,2.0,2.0,ET,285.0,0.0,,1.0,1.0,,1.0,,1.0,,56.0,87.0,,0,4,0
9413,5216,301992,1185147,3,2.0,302,305734,5044771,4,1,4620877.02,21,1,1,3,1,1845,4,305734,5044771,302,4620877.02,299814,5041117,101,4620056.0,20.18,24.98,,,T,TC,1.0,2.0,2.0,LS,480.0,0.0,,1.0,1.0,,1.0,,,1.0,56.0,87.0,,0,4,0
9414,5217,301993,1185147,3,2.0,302,305734,5044771,4,1,4620877.02,21,1,1,3,1,2645,3,299814,5041117,101,4620056.0,305734,5044771,302,4620877.02,20.18,24.98,,,,AP,1.0,2.0,2.0,LS,480.0,0.0,,1.0,1.0,,1.0,,,1.0,56.0,87.0,,0,4,0
9415,5218,301994,1185147,4,,302,305734,5044771,4,1,4620877.02,19,1,1,3,2,0,7,0,0,0,,0,0,0,,20.18,20.14,,T,,,,,,,,,,,,,,,,,56.0,87.0,,0,4,0
9416,5219,302073,1185179,1,1.0,302,308859,5042070,2,2,4620876.06,66,1,1,4,1,815,6,308859,5042070,302,4620876.06,308037,5044026,302,4620877.01,18.22,12.98,T,T,T,AC,1.0,2.0,2.0,AT,135.0,0.0,,1.0,1.0,,1.0,,,1.0,58.0,85.0,,0,2,2
9417,5220,302074,1185179,1,1.0,302,308859,5042070,2,2,4620876.06,66,1,1,4,1,1030,3,308037,5044026,302,4620877.01,308859,5042070,302,4620876.06,18.22,12.98,,,,AC,1.0,2.0,2.0,AT,135.0,0.0,,1.0,1.0,,1.0,,,1.0,58.0,85.0,,0,2,2
9418,5221,302075,1185179,1,2.0,302,308859,5042070,2,2,4620876.06,66,1,1,4,1,1330,5,308859,5042070,302,4620876.06,307433,5042468,303,4620871.01,18.22,12.98,,,T,AC,1.0,2.0,2.0,MA,35.0,0.0,,1.0,1.0,,1.0,,,1.0,58.0,85.0,,0,2,2
9419,5222,302076,1185179,1,2.0,302,308859,5042070,2,2,4620876.06,66,1,1,4,1,1405,3,307433,5042468,303,4620871.01,308859,5042070,302,4620876.06,18.22,12.98,,,,AC,1.0,2.0,2.0,MA,35.0,0.0,,1.0,1.0,,1.0,,,1.0,58.0,85.0,,0,2,2
9420,5223,302077,1185179,1,3.0,302,308859,5042070,2,2,4620876.06,66,1,1,4,1,1630,6,308859,5042070,302,4620876.06,303725,5040289,304,4620863.02,18.22,12.98,,,T,AC,1.0,2.0,2.0,AT,50.0,0.0,,1.0,1.0,,1.0,,,1.0,58.0,85.0,,0,2,2
9421,5224,302078,1185179,1,3.0,302,308859,5042070,2,2,4620876.06,66,1,1,4,1,1720,3,303725,5040289,304,4620863.02,308859,5042070,302,4620876.06,18.22,12.98,,,,AC,1.0,2.0,2.0,AT,50.0,0.0,,1.0,1.0,,1.0,,,1.0,58.0,85.0,,0,2,2
9422,5225,302079,1185179,2,,302,308859,5042070,2,2,4620876.06,66,2,1,4,2,0,7,0,0,0,,0,0,0,,18.22,14.21,,T,,,,,,,,,,,,,,,,,58.0,85.0,,0,2,2
9423,5226,302127,1185221,1,1.0,302,308237,5046526,4,3,4620877.01,47,2,1,1,1,900,1,308237,5046526,302,4620877.01,300010,5039438,102,4620070.0,13.14,13.45,T,T,T,AC,1.0,2.0,2.0,TR,450.0,0.0,,1.0,1.0,,1.0,,1.0,,8.0,66.0,,2,3,0
9424,5227,302128,1185221,1,1.0,302,308237,5046526,4,3,4620877.01,47,2,1,1,1,1630,3,300010,5039438,102,4620070.0,308237,5046526,302,4620877.01,13.14,13.45,,,,AC,1.0,2.0,2.0,TR,450.0,0.0,,1.0,1.0,,1.0,,1.0,,8.0,66.0,,2,3,0
9425,5228,302129,1185221,2,1.0,302,308237,5046526,4,3,4620877.01,52,1,1,1,1,800,1,308237,5046526,302,4620877.01,298840,5039958,101,4620064.0,13.14,14.14,,T,T,AC,1.0,2.0,2.0,TR,720.0,0.0,,1.0,1.0,,1.0,,1.0,,8.0,66.0,,2,3,0
9426,5229,302130,1185221,2,1.0,302,308237,5046526,4,3,4620877.01,52,1,1,1,1,2000,3,298840,5039958,101,4620064.0,308237,5046526,302,4620877.01,13.14,14.14,,,,AC,1.0,2.0,2.0,TR,720.0,0.0,,1.0,1.0,,1.0,,1.0,,8.0,66.0,,2,3,0
9427,5230,302131,1185221,3,,302,308237,5046526,4,3,4620877.01,17,2,1,3,2,0,7,0,0,0,,0,0,0,,13.14,14.42,,T,,,,,,,,,,,,,,,,,8.0,66.0,,2,3,0
9428,5231,302132,1185221,4,1.0,302,308237,5046526,4,3,4620877.01,14,1,5,3,1,830,2,308237,5046526,302,4620877.01,303504,5040572,304,4620864.0,13.14,16.31,,T,T,BS,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,8.0,66.0,,2,3,0
9429,5232,302133,1185221,4,1.0,302,308237,5046526,4,3,4620877.01,14,1,5,3,1,1630,3,303504,5040572,304,4620864.0,308237,5046526,302,4620877.01,13.14,16.31,,,,BS,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,8.0,66.0,,2,3,0
9430,5233,302139,1185225,1,1.0,302,308299,5042881,3,1,4620876.06,55,2,1,2,1,900,1,308299,5042881,302,4620876.06,310127,5040900,307,4620857.11,26.08,20.97,T,T,T,AC,1.0,2.0,2.0,TR,30.0,0.0,1.0,,,,,,,,53.0,85.0,,0,2,0
9431,5234,302140,1185225,1,1.0,302,308299,5042881,3,1,4620876.06,55,2,1,2,1,930,6,310127,5040900,307,4620857.11,308299,5042881,302,4620876.06,26.08,20.97,,,,AC,1.0,2.0,2.0,TR,30.0,0.0,1.0,,,,,,,,53.0,85.0,,0,2,0
9432,5235,302141,1185225,2,1.0,302,308299,5042881,3,1,4620876.06,30,1,2,5,1,900,1,308299,5042881,302,4620876.06,310127,5040900,307,4620857.11,26.08,32.63,,T,T,AP,1.0,2.0,2.0,TR,30.0,0.0,1.0,,,,,,,,53.0,85.0,,0,2,0
9433,5236,302142,1185225,2,1.0,302,308299,5042881,3,1,4620876.06,30,1,2,5,1,930,6,310127,5040900,307,4620857.11,308299,5042881,302,4620876.06,26.08,32.63,,,,AP,1.0,2.0,2.0,TR,30.0,0.0,1.0,,,,,,,,53.0,85.0,,0,2,0
9434,5237,302143,1185225,3,1.0,302,308299,5042881,3,1,4620876.06,22,1,1,3,1,730,2,308299,5042881,302,4620876.06,307551,5043918,302,4620877.01,26.08,32.29,,T,T,MARCHE,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,53.0,85.0,,0,2,0
9435,5238,302144,1185225,3,1.0,302,308299,5042881,3,1,4620876.06,22,1,1,3,1,1500,3,307551,5043918,302,4620877.01,308299,5042881,302,4620876.06,26.08,32.29,,,,MARCHE,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,53.0,85.0,,0,2,0
9436,5239,302378,1185386,1,1.0,302,308312,5042230,1,2,4620876.06,73,1,1,4,1,1400,5,308312,5042230,302,4620876.06,307902,5042484,302,4620876.01,30.64,29.27,T,T,T,AC,1.0,2.0,2.0,MA,28.0,0.0,,1.0,1.0,,1.0,,,1.0,76.0,87.0,,0,1,1
9437,5240,302379,1185386,1,1.0,302,308312,5042230,1,2,4620876.06,73,1,1,4,1,1428,3,307902,5042484,302,4620876.01,308312,5042230,302,4620876.06,30.64,29.27,,,,AC,1.0,2.0,2.0,MA,28.0,0.0,,1.0,1.0,,1.0,,,1.0,76.0,87.0,,0,1,1
9438,5241,302571,1185490,1,1.0,302,308636,5044575,2,1,4620876.05,54,2,1,1,1,740,1,308636,5044575,302,4620876.05,295925,5044400,107,4620214.0,18.11,15.72,T,T,T,TC,1.0,3.0,3.0,TR,440.0,0.0,,1.0,,1.0,1.0,,1.0,,42.0,84.0,,0,2,1
9439,5242,302572,1185490,1,1.0,302,308636,5044575,2,1,4620876.05,54,2,1,1,1,1300,6,295925,5044400,107,4620214.0,304037,5040078,304,4620863.02,18.11,15.72,,,,KR,1.0,3.0,3.0,TR,440.0,0.0,,1.0,,1.0,1.0,,1.0,,42.0,84.0,,0,2,1
9440,5243,302573,1185490,1,1.0,302,308636,5044575,2,1,4620876.05,54,2,1,1,1,1500,3,304037,5040078,304,4620863.02,308636,5044575,302,4620876.05,18.11,15.72,,,,AP,1.0,3.0,3.0,TR,440.0,0.0,,1.0,,1.0,1.0,,1.0,,42.0,84.0,,0,2,1
9441,5244,302574,1185490,2,1.0,302,308636,5044575,2,1,4620876.05,55,1,1,4,1,1300,6,308636,5044575,302,4620876.05,303082,5042790,301,4620884.01,18.11,17.51,,T,T,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,42.0,84.0,,0,2,1
9442,5245,302575,1185490,2,1.0,302,308636,5044575,2,1,4620876.05,55,1,1,4,1,1340,6,303082,5042790,301,4620884.01,304037,5040078,304,4620863.02,18.11,17.51,,,,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,42.0,84.0,,0,2,1
9443,5246,302576,1185490,2,1.0,302,308636,5044575,2,1,4620876.05,55,1,1,4,1,1500,3,304037,5040078,304,4620863.02,308636,5044575,302,4620876.05,18.11,17.51,,,,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,42.0,84.0,,0,2,1
9444,5247,303093,1185817,1,1.0,302,307970,5045810,4,1,4620877.01,38,1,1,1,1,615,1,307970,5045810,302,4620877.01,294538,5045623,108,4620264.02,16.1,16.95,T,T,T,VELO,1.0,2.0,2.0,TR,645.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9445,5248,303094,1185817,1,1.0,302,307970,5045810,4,1,4620877.01,38,1,1,1,1,1700,3,294538,5045623,108,4620264.02,307970,5045810,302,4620877.01,16.1,16.95,,,,TC,1.0,2.0,2.0,TR,645.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9446,5249,303095,1185817,2,1.0,302,307970,5045810,4,1,4620877.01,37,2,1,1,1,930,1,307970,5045810,302,4620877.01,303381,5041716,304,4620864.0,16.1,15.38,,T,T,AC,1.0,2.0,2.0,TR,450.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9447,5250,303096,1185817,2,1.0,302,307970,5045810,4,1,4620877.01,37,2,1,1,1,1700,3,303381,5041716,304,4620864.0,307970,5045810,302,4620877.01,16.1,15.38,,,,AC,1.0,2.0,2.0,TR,450.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9448,5251,303097,1185817,2,2.0,302,307970,5045810,4,1,4620877.01,37,2,1,1,1,1740,1,307970,5045810,302,4620877.01,303381,5041716,304,4620864.0,16.1,15.38,,,T,AC,1.0,2.0,2.0,TR,320.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9449,5252,303098,1185817,2,2.0,302,307970,5045810,4,1,4620877.01,37,2,1,1,1,2300,3,303381,5041716,304,4620864.0,307970,5045810,302,4620877.01,16.1,15.38,,,,AC,1.0,2.0,2.0,TR,320.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9450,5253,303099,1185817,3,1.0,302,307970,5045810,4,1,4620877.01,11,1,5,3,1,815,2,307970,5045810,302,4620877.01,308201,5045675,302,4620877.01,16.1,19.98,,T,T,MARCHE,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9451,5254,303100,1185817,3,1.0,302,307970,5045810,4,1,4620877.01,11,1,5,3,1,1700,3,308201,5045675,302,4620877.01,307970,5045810,302,4620877.01,16.1,19.98,,,,MARCHE,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9452,5255,303101,1185817,4,1.0,302,307970,5045810,4,1,4620877.01,8,2,5,3,1,815,2,307970,5045810,302,4620877.01,308201,5045675,302,4620877.01,16.1,15.63,,T,T,MARCHE,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9453,5256,303102,1185817,4,1.0,302,307970,5045810,4,1,4620877.01,8,2,5,3,1,1700,3,308201,5045675,302,4620877.01,307970,5045810,302,4620877.01,16.1,15.63,,,,MARCHE,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,16.0,69.0,,2,2,0
9454,5257,303287,1185955,1,1.0,302,309510,5044330,2,2,4620876.04,63,2,1,7,1,1000,5,309510,5044330,302,4620876.04,306568,5044179,302,4620877.02,16.17,14.5,T,T,T,AP,1.0,3.0,3.0,MA,210.0,0.0,,1.0,,1.0,1.0,,,1.0,12.0,46.0,,0,2,1
9455,5258,303288,1185955,1,1.0,302,309510,5044330,2,2,4620876.04,63,2,1,7,1,1300,4,306568,5044179,302,4620877.02,304044,5043754,301,4620884.02,16.17,14.5,,,,AP,1.0,3.0,3.0,MA,210.0,0.0,,1.0,,1.0,1.0,,,1.0,12.0,46.0,,0,2,1
9456,5259,303289,1185955,1,1.0,302,309510,5044330,2,2,4620876.04,63,2,1,7,1,1330,3,304044,5043754,301,4620884.02,309510,5044330,302,4620876.04,16.17,14.5,,,,AP,1.0,3.0,3.0,MA,210.0,0.0,,1.0,,1.0,1.0,,,1.0,12.0,46.0,,0,2,1
9457,5260,303290,1185955,2,1.0,302,309510,5044330,2,2,4620876.04,60,1,1,4,1,1000,5,309510,5044330,302,4620876.04,306568,5044179,302,4620877.02,16.17,12.11,,T,T,AC,1.0,3.0,3.0,MA,210.0,0.0,,1.0,,1.0,1.0,,,1.0,12.0,46.0,,0,2,1
9458,5261,303291,1185955,2,1.0,302,309510,5044330,2,2,4620876.04,60,1,1,4,1,1300,4,306568,5044179,302,4620877.02,304044,5043754,301,4620884.02,16.17,12.11,,,,AC,1.0,3.0,3.0,MA,210.0,0.0,,1.0,,1.0,1.0,,,1.0,12.0,46.0,,0,2,1
9459,5262,303292,1185955,2,1.0,302,309510,5044330,2,2,4620876.04,60,1,1,4,1,1330,3,304044,5043754,301,4620884.02,309510,5044330,302,4620876.04,16.17,12.11,,,,AC,1.0,3.0,3.0,MA,210.0,0.0,,1.0,,1.0,1.0,,,1.0,12.0,46.0,,0,2,1
9460,5263,303813,1186389,1,1.0,302,308162,5045568,4,1,4620877.01,38,2,1,2,1,700,1,308162,5045568,302,4620877.01,298498,5042338,106,4620139.0,16.1,15.38,T,T,T,TC,1.0,3.0,3.0,TR,600.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9461,5264,303814,1186389,1,1.0,302,308162,5045568,4,1,4620877.01,38,2,1,2,1,1600,6,298498,5042338,106,4620139.0,297943,5042927,106,4620171.0,16.1,15.38,,,,AP,1.0,3.0,3.0,TR,600.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9462,5265,303815,1186389,1,1.0,302,308162,5045568,4,1,4620877.01,38,2,1,2,1,1700,3,297943,5042927,106,4620171.0,308162,5045568,302,4620877.01,16.1,15.38,,,,AP,1.0,3.0,3.0,TR,600.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9463,5266,303816,1186389,1,2.0,302,308162,5045568,4,1,4620877.01,38,2,1,2,1,1915,4,308162,5045568,302,4620877.01,304795,5044011,301,4620879.02,16.1,15.38,,,T,AC,1.0,3.0,3.0,RC,111.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9464,5267,303817,1186389,1,2.0,302,308162,5045568,4,1,4620877.01,38,2,1,2,1,2100,6,304795,5044011,301,4620879.02,305049,5043987,301,4620879.02,16.1,15.38,,,,AC,1.0,3.0,3.0,RC,111.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9465,5268,303818,1186389,1,2.0,302,308162,5045568,4,1,4620877.01,38,2,1,2,1,2106,3,305049,5043987,301,4620879.02,308162,5045568,302,4620877.01,16.1,15.38,,,,AC,1.0,3.0,3.0,RC,111.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9466,5269,303819,1186389,2,1.0,302,308162,5045568,4,1,4620877.01,39,1,1,1,1,800,6,308162,5045568,302,4620877.01,307721,5046118,302,4620877.01,16.1,16.95,,T,T,AC,1.0,5.0,5.0,TR,540.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9467,5270,303820,1186389,2,1.0,302,308162,5045568,4,1,4620877.01,39,1,1,1,1,815,1,307721,5046118,302,4620877.01,308965,5039105,306,4620860.01,16.1,16.95,,,,AC,1.0,5.0,5.0,TR,540.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9468,5271,303821,1186389,2,1.0,302,308162,5045568,4,1,4620877.01,39,1,1,1,1,1500,6,308965,5039105,306,4620860.01,298498,5042338,106,4620139.0,16.1,16.95,,,,AC,1.0,5.0,5.0,TR,540.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9469,5272,303822,1186389,2,1.0,302,308162,5045568,4,1,4620877.01,39,1,1,1,1,1600,6,298498,5042338,106,4620139.0,297943,5042927,106,4620171.0,16.1,16.95,,,,AC,1.0,5.0,5.0,TR,540.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9470,5273,303823,1186389,2,1.0,302,308162,5045568,4,1,4620877.01,39,1,1,1,1,1700,3,297943,5042927,106,4620171.0,308162,5045568,302,4620877.01,16.1,16.95,,,,AC,1.0,5.0,5.0,TR,540.0,0.0,,1.0,,1.0,1.0,,1.0,,24.0,79.0,,2,2,0
9471,5274,303824,1186389,3,,302,308162,5045568,4,1,4620877.01,0,1,5,6,3,0,7,0,0,0,,0,0,0,,16.1,20.11,,T,,,,,,,,,,,,,,,,,24.0,79.0,,2,2,0
9472,5275,303825,1186389,4,,302,308162,5045568,4,1,4620877.01,0,1,5,6,3,0,7,0,0,0,,0,0,0,,16.1,20.11,,T,,,,,,,,,,,,,,,,,24.0,79.0,,2,2,0
9473,5276,303957,1186472,1,1.0,302,308830,5042704,3,2,4620876.06,51,2,1,1,1,730,1,308830,5042704,302,4620876.06,300021,5041559,101,4620059.0,19.11,16.59,T,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,41.0,80.0,,1,2,1
9474,5277,303958,1186472,1,1.0,302,308830,5042704,3,2,4620876.06,51,2,1,1,1,1630,3,300021,5041559,101,4620059.0,308830,5042704,302,4620876.06,19.11,16.59,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,41.0,80.0,,1,2,1
9475,5278,303959,1186472,2,1.0,302,308830,5042704,3,2,4620876.06,62,1,1,4,1,1200,5,308830,5042704,302,4620876.06,307139,5044388,302,4620877.02,19.11,14.31,,T,T,AC,1.0,3.0,3.0,MA,225.0,0.0,,1.0,,1.0,1.0,,,1.0,41.0,80.0,,1,2,1
9476,5279,303960,1186472,2,1.0,302,308830,5042704,3,2,4620876.06,62,1,1,4,1,1500,6,307139,5044388,302,4620877.02,299705,5039946,101,4620062.0,19.11,14.31,,,,AC,1.0,3.0,3.0,MA,225.0,0.0,,1.0,,1.0,1.0,,,1.0,41.0,80.0,,1,2,1
9477,5280,303961,1186472,2,1.0,302,308830,5042704,3,2,4620876.06,62,1,1,4,1,1545,3,299705,5039946,101,4620062.0,308830,5042704,302,4620876.06,19.11,14.31,,,,AC,1.0,3.0,3.0,MA,225.0,0.0,,1.0,,1.0,1.0,,,1.0,41.0,80.0,,1,2,1
9478,5281,303962,1186472,3,1.0,302,308830,5042704,3,2,4620876.06,16,2,2,3,1,700,2,308830,5042704,302,4620876.06,307663,5039054,307,4620868.01,19.11,20.97,,T,T,BS,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,41.0,80.0,,1,2,1
9479,5282,303963,1186472,3,1.0,302,308830,5042704,3,2,4620876.06,16,2,2,3,1,1430,3,307663,5039054,307,4620868.01,308830,5042704,302,4620876.06,19.11,20.97,,,,BS,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,41.0,80.0,,1,2,1
9480,5283,304265,1186627,1,,302,309363,5043287,5,1,4620876.04,55,2,1,7,2,0,7,0,0,0,,0,0,0,,18.72,15.05,T,T,,,,,,,,,,,,,,,,,7.0,64.0,,2,2,0
