,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore,density,distance_meters,duration_seconds
2400,2400,150086,1090881,2,2.0,118,295075,5053614,3,1,4620610.07,15,2,5,3,1,1830,3,297485,5051118,117,4620605.03,295075,5053614,118,4620610.07,30.65,36.92,,,,AP,1.0,3.0,3.0,MA,90.0,0.0,,1.0,,1.0,1.0,,,1.0,2,1,0,43.0,64.0,,5492.2,4526.9,3456.3
2401,2401,150087,1090881,3,1.0,118,295075,5053614,3,1,4620610.07,14,2,5,3,1,800,2,295075,5053614,118,4620610.07,295278,5052716,118,4620610.03,30.65,32.71,,T,T,AP,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,43.0,64.0,,5492.2,1283.8,943.2
2402,2402,150088,1090881,3,1.0,118,295075,5053614,3,1,4620610.07,14,2,5,3,1,1530,3,295278,5052716,118,4620610.03,295075,5053614,118,4620610.07,30.65,32.71,,,,MARCHE,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,2,1,0,43.0,64.0,,5492.2,1283.8,943.2
2403,2403,150089,1090881,3,2.0,118,295075,5053614,3,1,4620610.07,14,2,5,3,1,1700,5,295075,5053614,118,4620610.07,299319,5050613,117,4620600.01,30.65,32.71,,,T,AP,1.0,3.0,3.0,MA,90.0,0.0,,1.0,,1.0,1.0,,,1.0,2,1,0,43.0,64.0,,5492.2,6239.0,4753.2
2404,2404,150090,1090881,3,2.0,118,295075,5053614,3,1,4620610.07,14,2,5,3,1,1745,5,299319,5050613,117,4620600.01,297485,5051118,117,4620605.03,30.65,32.71,,,,AP,1.0,3.0,3.0,MA,90.0,0.0,,1.0,,1.0,1.0,,,1.0,2,1,0,43.0,64.0,,5492.2,2288.1,1806.9
2405,2405,150091,1090881,3,2.0,118,295075,5053614,3,1,4620610.07,14,2,5,3,1,1830,3,297485,5051118,117,4620605.03,295075,5053614,118,4620610.07,30.65,32.71,,,,AP,1.0,3.0,3.0,MA,90.0,0.0,,1.0,,1.0,1.0,,,1.0,2,1,0,43.0,64.0,,5492.2,4526.9,3456.3
2406,2406,150160,1090946,1,1.0,118,293661,5051116,3,1,4620618.0,43,2,1,5,1,1045,6,293661,5051116,118,4620618.0,295351,5051232,118,4620611.01,36.26,32.22,T,T,T,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,43.0,74.0,,5495.1,2273.2,1685.1
2407,2407,150161,1090946,1,1.0,118,293661,5051116,3,1,4620618.0,43,2,1,5,1,1130,5,295351,5051232,118,4620611.01,295967,5051878,118,4620610.01,36.26,32.22,,,,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,43.0,74.0,,5495.1,1042.0,795.5
2408,2408,150162,1090946,1,1.0,118,293661,5051116,3,1,4620618.0,43,2,1,5,1,1245,3,295967,5051878,118,4620610.01,293661,5051116,118,4620618.0,36.26,32.22,,,,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,43.0,74.0,,5495.1,2835.6,2203.4
2409,2409,150163,1090946,1,2.0,118,293661,5051116,3,1,4620618.0,43,2,1,5,1,1440,6,293661,5051116,118,4620618.0,295351,5051232,118,4620611.01,36.26,32.22,,,T,AC,1.0,2.0,2.0,RC,20.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,43.0,74.0,,5495.1,2273.2,1685.1
2410,2410,150164,1090946,1,2.0,118,293661,5051116,3,1,4620618.0,43,2,1,5,1,1500,3,295351,5051232,118,4620611.01,293661,5051116,118,4620618.0,36.26,32.22,,,,AC,1.0,2.0,2.0,RC,20.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,43.0,74.0,,5495.1,2273.2,1685.1
2411,2411,150165,1090946,2,1.0,118,293661,5051116,3,1,4620618.0,49,1,1,1,1,1330,1,293661,5051116,118,4620618.0,299751,5040259,101,4620062.0,36.26,36.76,,T,T,TC,1.0,3.0,3.0,TR,540.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,43.0,74.0,,5495.1,15021.5,11935.6
2412,2412,150166,1090946,2,1.0,118,293661,5051116,3,1,4620618.0,49,1,1,1,1,1630,1,299751,5040259,101,4620062.0,294119,5034757,104,4620094.01,36.26,36.76,,,,TC,1.0,3.0,3.0,TR,540.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,43.0,74.0,,5495.1,8244.9,6580.8
2413,2413,150167,1090946,2,1.0,118,293661,5051116,3,1,4620618.0,49,1,1,1,1,2230,3,294119,5034757,104,4620094.01,293661,5051116,118,4620618.0,36.26,36.76,,,,TC,1.0,3.0,3.0,TR,540.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,43.0,74.0,,5495.1,20545.6,16128.1
2414,2414,150168,1090946,3,,118,293661,5051116,3,1,4620618.0,1,2,5,6,3,0,7,0,0,0,,0,0,0,,36.26,39.22,,T,,,,,,,,,,,,,,,,,1,2,0,43.0,74.0,,5495.1,0.0,0.0
2415,2415,150310,1091027,1,,118,294194,5050161,3,1,4620612.0,45,1,1,2,2,0,7,0,0,0,,0,0,0,,30.65,31.07,T,T,,,,,,,,,,,,,,,,,1,2,0,64.0,54.0,,8355.8,0.0,0.0
2416,2416,150311,1091027,2,1.0,118,294194,5050161,3,1,4620612.0,45,2,1,3,1,800,2,294194,5050161,118,4620612.0,297122,5046562,109,4620251.01,30.65,34.61,,T,T,AC,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,64.0,54.0,,8355.8,5456.2,4287.0
2417,2417,150312,1091027,2,1.0,118,294194,5050161,3,1,4620612.0,45,2,1,3,1,1600,3,297122,5046562,109,4620251.01,294194,5050161,118,4620612.0,30.65,34.61,,,,AC,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,64.0,54.0,,8355.8,5456.2,4287.0
2418,2418,150313,1091027,2,2.0,118,294194,5050161,3,1,4620612.0,45,2,1,3,1,1700,4,294194,5050161,118,4620612.0,295452,5051871,118,4620611.02,30.65,34.61,,,T,AC,1.0,2.0,2.0,LS,60.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,64.0,54.0,,8355.8,2575.7,1937.4
2419,2419,150314,1091027,2,2.0,118,294194,5050161,3,1,4620612.0,45,2,1,3,1,1800,3,295452,5051871,118,4620611.02,294194,5050161,118,4620612.0,30.65,34.61,,,,AC,1.0,2.0,2.0,LS,60.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,64.0,54.0,,8355.8,2575.7,1937.4
2420,2420,150315,1091027,3,1.0,118,294194,5050161,3,1,4620612.0,14,2,5,3,1,715,2,294194,5050161,118,4620612.0,292440,5047830,108,4620277.0,30.65,32.71,,T,T,TC,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,64.0,54.0,,8355.8,3297.7,2612.3
2421,2421,150316,1091027,3,1.0,118,294194,5050161,3,1,4620612.0,14,2,5,3,1,1600,3,292440,5047830,108,4620277.0,294194,5050161,118,4620612.0,30.65,32.71,,,,TC,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,64.0,54.0,,8355.8,3297.7,2612.3
2422,2422,150317,1091027,3,2.0,118,294194,5050161,3,1,4620612.0,14,2,5,3,1,1700,6,294194,5050161,118,4620612.0,295432,5051871,118,4620611.02,30.65,32.71,,,T,AP,1.0,2.0,2.0,AT,60.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,64.0,54.0,,8355.8,2563.7,1913.7
2423,2423,150318,1091027,3,2.0,118,294194,5050161,3,1,4620612.0,14,2,5,3,1,1800,3,295432,5051871,118,4620611.02,294194,5050161,118,4620612.0,30.65,32.71,,,,AP,1.0,2.0,2.0,AT,60.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,64.0,54.0,,8355.8,2563.7,1913.7
2424,2424,150434,1091088,1,1.0,118,294776,5051423,2,1,4620611.02,65,1,1,4,1,800,6,294776,5051423,118,4620611.02,296877,5045413,107,4620207.0,16.35,14.54,T,T,T,AC,1.0,2.0,2.0,RC,31.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,61.0,,10694.1,8265.7,6286.6
2425,2425,150435,1091088,1,1.0,118,294776,5051423,2,1,4620611.02,65,1,1,4,1,831,3,296877,5045413,107,4620207.0,294776,5051423,118,4620611.02,16.35,14.54,,,,AC,1.0,2.0,2.0,RC,31.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,61.0,,10694.1,8265.7,6286.6
2426,2426,150436,1091088,1,2.0,118,294776,5051423,2,1,4620611.02,65,1,1,4,1,1300,6,294776,5051423,118,4620611.02,296877,5045413,107,4620207.0,16.35,14.54,,,T,AC,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,61.0,,10694.1,8265.7,6286.6
2427,2427,150437,1091088,1,2.0,118,294776,5051423,2,1,4620611.02,65,1,1,4,1,1315,3,296877,5045413,107,4620207.0,294776,5051423,118,4620611.02,16.35,14.54,,,,AC,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,61.0,,10694.1,8265.7,6286.6
2428,2428,150438,1091088,1,3.0,118,294776,5051423,2,1,4620611.02,65,1,1,4,1,1530,6,294776,5051423,118,4620611.02,297189,5051318,117,4620605.03,16.35,14.54,,,T,AC,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,61.0,,10694.1,3334.4,2449.7
2429,2429,150439,1091088,1,3.0,118,294776,5051423,2,1,4620611.02,65,1,1,4,1,1545,3,297189,5051318,117,4620605.03,294776,5051423,118,4620611.02,16.35,14.54,,,,AC,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,61.0,,10694.1,3334.4,2449.7
2430,2430,150440,1091088,2,1.0,118,294776,5051423,2,1,4620611.02,55,2,2,1,1,800,1,294776,5051423,118,4620611.02,296867,5045423,107,4620207.0,16.35,13.69,,T,T,AP,1.0,2.0,2.0,TR,315.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,61.0,,10694.1,8262.5,6284.3
2431,2431,150441,1091088,2,1.0,118,294776,5051423,2,1,4620611.02,55,2,2,1,1,1315,3,296867,5045423,107,4620207.0,294776,5051423,118,4620611.02,16.35,13.69,,,,AP,1.0,2.0,2.0,TR,315.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,61.0,61.0,,10694.1,8262.5,6284.3
2432,2432,150459,1091108,1,1.0,118,295606,5052597,4,2,4620610.02,53,1,1,1,1,600,1,295606,5052597,118,4620610.02,296618,5051305,117,4620605.04,23.86,26.69,T,T,T,AC,1.0,2.0,2.0,TR,630.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,64.0,56.0,,12857.1,2870.9,2148.1
2433,2433,150460,1091108,1,1.0,118,295606,5052597,4,2,4620610.02,53,1,1,1,1,1630,3,296618,5051305,117,4620605.04,295606,5052597,118,4620610.02,23.86,26.69,,,,AC,1.0,2.0,2.0,TR,630.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,64.0,56.0,,12857.1,2870.9,2148.1
2434,2434,150461,1091108,2,1.0,118,295606,5052597,4,2,4620610.02,57,2,1,1,1,715,1,295606,5052597,118,4620610.02,290715,5041809,119,4620418.0,23.86,19.97,,T,T,AC,1.0,2.0,2.0,TR,585.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,64.0,56.0,,12857.1,12706.2,9944.3
2435,2435,150462,1091108,2,1.0,118,295606,5052597,4,2,4620610.02,57,2,1,1,1,1700,3,290715,5041809,119,4620418.0,295606,5052597,118,4620610.02,23.86,19.97,,,,AC,1.0,2.0,2.0,TR,585.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,64.0,56.0,,12857.1,12706.2,9944.3
2436,2436,150463,1091108,3,1.0,118,295606,5052597,4,2,4620610.02,21,2,2,3,1,1000,4,295606,5052597,118,4620610.02,297773,5048028,117,4620602.02,23.86,26.09,,T,T,TC,1.0,2.0,2.0,LS,210.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,64.0,56.0,,12857.1,6208.5,4733.5
2437,2437,150464,1091108,3,1.0,118,295606,5052597,4,2,4620610.02,21,2,2,3,1,1330,3,297773,5048028,117,4620602.02,295606,5052597,118,4620610.02,23.86,26.09,,,,TC,1.0,2.0,2.0,LS,210.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,64.0,56.0,,12857.1,6208.5,4733.5
2438,2438,150465,1091108,4,,118,295606,5052597,4,2,4620610.02,1,2,5,6,3,0,7,0,0,0,,0,0,0,,23.86,25.81,,T,,,,,,,,,,,,,,,,,1,2,0,64.0,56.0,,12857.1,0.0,0.0
2439,2439,150879,1091407,1,1.0,118,293919,5050887,4,0,4620616.0,40,2,1,7,1,1400,5,293919,5050887,118,4620616.0,295326,5051714,118,4620611.02,24.69,21.94,T,T,T,TC,1.0,2.0,2.0,MA,165.0,0.0,,1.0,1.0,,1.0,,,1.0,3,1,0,54.0,67.0,,23720.9,1931.7,1479.2
2440,2440,150880,1091407,1,1.0,118,293919,5050887,4,0,4620616.0,40,2,1,7,1,1645,3,295326,5051714,118,4620611.02,293919,5050887,118,4620616.0,24.69,21.94,,,,TC,1.0,2.0,2.0,MA,165.0,0.0,,1.0,1.0,,1.0,,,1.0,3,1,0,54.0,67.0,,23720.9,1931.7,1479.2
2441,2441,150881,1091407,2,1.0,118,293919,5050887,4,0,4620616.0,10,2,5,3,1,710,2,293919,5050887,118,4620616.0,294408,5050832,118,4620616.0,24.69,26.35,,T,T,MARCHE,1.0,2.0,2.0,ET,470.0,0.0,,1.0,1.0,,1.0,,1.0,,3,1,0,54.0,67.0,,23720.9,630.2,462.9
2442,2442,150882,1091407,2,1.0,118,293919,5050887,4,0,4620616.0,10,2,5,3,1,1500,3,294408,5050832,118,4620616.0,293919,5050887,118,4620616.0,24.69,26.35,,,,MARCHE,1.0,2.0,2.0,ET,470.0,0.0,,1.0,1.0,,1.0,,1.0,,3,1,0,54.0,67.0,,23720.9,630.2,462.9
2443,2443,150883,1091407,3,,118,293919,5050887,4,0,4620616.0,4,1,5,6,3,0,7,0,0,0,,0,0,0,,24.69,24.9,,T,,,,,,,,,,,,,,,,,3,1,0,54.0,67.0,,23720.9,0.0,0.0
2444,2444,150884,1091407,4,,118,293919,5050887,4,0,4620616.0,0,1,5,6,3,0,7,0,0,0,,0,0,0,,24.69,24.9,,T,,,,,,,,,,,,,,,,,3,1,0,54.0,67.0,,23720.9,0.0,0.0
2445,2445,151009,1091505,1,1.0,118,295718,5052833,2,0,4620610.06,60,1,2,4,1,600,1,295718,5052833,118,4620610.06,296827,5036804,104,4620094.01,17.95,17.35,T,T,T,TC,1.0,2.0,2.0,TR,195.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,2,57.0,56.0,,16165.2,20672.8,16296.8
2446,2446,151010,1091505,1,1.0,118,295718,5052833,2,0,4620610.06,60,1,2,4,1,915,3,296827,5036804,104,4620094.01,295718,5052833,118,4620610.06,17.95,17.35,,,,TC,1.0,2.0,2.0,TR,195.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,2,57.0,56.0,,16165.2,20672.8,16296.8
2447,2447,151011,1091505,2,,118,295718,5052833,2,0,4620610.06,58,2,2,4,2,0,7,0,0,0,,0,0,0,,17.95,15.02,,T,,,,,,,,,,,,,,,,,0,0,2,57.0,56.0,,16165.2,0.0,0.0
2448,2448,151668,1091836,1,1.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,705,6,293875,5050650,118,4620616.0,294408,5050832,118,4620616.0,23.86,32.65,T,T,T,AC,1.0,2.0,2.0,RC,6.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,63.0,,18764.0,656.6,482.3
2449,2449,151669,1091836,1,1.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,711,3,294408,5050832,118,4620616.0,293875,5050650,118,4620616.0,23.86,32.65,,,,AC,1.0,2.0,2.0,RC,6.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,63.0,,18764.0,656.6,482.3
2450,2450,151670,1091836,1,2.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,730,6,293875,5050650,118,4620616.0,294336,5048338,109,4620260.0,23.86,32.65,,,T,AC,1.0,2.0,2.0,RC,40.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,63.0,,18764.0,2886.4,2253.9
2451,2451,151671,1091836,1,2.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,810,3,294336,5048338,109,4620260.0,293875,5050650,118,4620616.0,23.86,32.65,,,,AC,1.0,2.0,2.0,RC,40.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,63.0,,18764.0,2886.4,2253.9
2452,2452,151672,1091836,1,3.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,1115,6,293875,5050650,118,4620616.0,288650,5049006,406,4620637.02,23.86,32.65,,,T,AC,1.0,2.0,2.0,AT,65.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,63.0,,18764.0,7532.9,5651.8
2453,2453,151673,1091836,1,3.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,1220,3,288650,5049006,406,4620637.02,293875,5050650,118,4620616.0,23.86,32.65,,,,AC,1.0,2.0,2.0,AT,65.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,63.0,,18764.0,7532.9,5651.8
2454,2454,151674,1091836,1,4.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,1400,5,293875,5050650,118,4620616.0,295442,5053104,118,4620610.05,23.86,32.65,,,T,AC,1.0,4.0,4.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,3,2,0,60.0,63.0,,18764.0,3351.6,2492.3
2455,2455,151675,1091836,1,4.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,1500,6,295442,5053104,118,4620610.05,294408,5050832,118,4620616.0,23.86,32.65,,,,AC,1.0,4.0,4.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,3,2,0,60.0,63.0,,18764.0,3244.8,2413.9
2456,2456,151676,1091836,1,4.0,118,293875,5050650,5,2,4620616.0,27,2,1,1,1,1517,6,294408,5050832,118,4620616.0,294336,5048338,109,4620260.0,23.86,32.65,,,,AC,1.0,4.0,4.0,RC,90.0,0.0,,1.0,,1.0,1.0,,1.0,,3,2,0,60.0,63.0,,18764.0,3036.0,2305.8
